URI,UniqueNumber,UniqueName,Synonym1,Synonym2,TextDefinition,Source,Notes,SuperClass1,SuperClass2,SuperClass3,SuperClass4,SuperClass5,ISO15926-2Entity,Classification1,Classification2,Classification3,Classification4,,"key-1
naming","key-2
references","key-3
source","key-4
classification","key-1
entity",,"Blue
(new)","Yellow
(changed)","Green
(moved)","Red
(deprecated)",,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DROP-FORGED_CRANKSHAFT,12771,DROP-FORGED CRANKSHAFT,,,A <DROP-FORGED CRANKSHAFT> is a <FORGED CRANKSHAFT> that is produced/formed by letting heated metal be forced into a die.,,,FORGED CRANKSHAFT,,,,,ClassOfInanimatePhysicalObject,ROTATING EQUIPMENT,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DROP-OUT_FUSE,2705,DROP-OUT FUSE,,,A <DROP-OUT FUSE> is a <FUSE> in which the fuse-carrier automatically drops into a position providing an isolating distance after the fuse has operated.,IEV 441-18-07,,FUSE,,,,,ClassOfInanimatePhysicalObject,ELECTRICAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DROPPING,636,DROPPING,,,<DROPPING> is the <Activity> of falling or letting fall in any way,,,Activity,,,,,ClassOfActivity,ACTIVITY OR EVENT,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DROPPING_POINT,5823,DROPPING POINT,,,A <DROPPING POINT> is an <IndirectProperty> assigned to a grease composition representing the corrected temperature at which the first drop of material falls from the test cup and reaches the bottom of the test tube. Ref ISO 1998 def. 2-021,,,IndirectProperty,,,,,ClassOfIndirectProperty,PROPERTY AND STATUS,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRUM,8535,DRUM,,,"A <DRUM> is an <ARTEFACT> and a <CONTAINER> with a <CYLINDER(shape)> shape, used for shipping bulk cargo",,Typically steam from boiled water in a boiler,ARTEFACT,CONTAINER,CYLINDER(shape),,,ClassOfInanimatePhysicalObject,STATIC EQUIPMENT,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRUM_BRAKE,12773,DRUM BRAKE,,,A <DRUM BRAKE> is a <MECHANICAL BRAKE> that operates by the friction of an external band or internal brake shoe pressing against the brake drum (rotating drum).,,,MECHANICAL BRAKE,,,,,ClassOfInanimatePhysicalObject,ROTATING EQUIPMENT,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRUM_FILLING,12774,DRUM FILLING,,,<DRUM FILLING> is the <Activity> of to fill drums,,,Activity,,,,,ClassOfActivity,ACTIVITY OR EVENT,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRUM_RECORDER,2706,DRUM RECORDER,,,A <DRUM RECORDER> is an <INSTRUMENTATION ITEM> and a <RECORDER> in which the chart is wrapped as a single turn around a cylindrical drum which is rotated by the chart driving mechanism,IEV 313-02-07,,INSTRUMENTATION ITEM,RECORDER,,,,ClassOfInanimatePhysicalObject,ELECTRICAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRUM_WHEEL,12775,DRUM WHEEL,WATER WHEEL,,A <DRUM WHEEL> is an <ARTEFACT> and a <PUMP> used in agriculture and is usually referred to as a Water Wheel Pump it&amp;#226;&#226;‚&#172;&#226;„&#162;s a type of Spiral Pump. It uses a water wheel that turns a spiral coil that extracts water from a stream or pond and lifts it,,,ARTEFACT,PUMP,,,,ClassOfInanimatePhysicalObject,ROTATING EQUIPMENT,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRY,12776,DRY,,,<DRY> is a <INDIVIDUAL WITH A STATUS> that is free from moisture or liquid,,,INDIVIDUAL WITH A STATUS,,,,,Status,PROPERTY AND STATUS,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRY_AND_VENTILATED_ENVIRONMENT,12777,DRY AND VENTILATED ENVIRONMENT,,,A <DRY AND VENTILATED ENVIRONMENT> is an <ENVIRONMENT> that is dry and ventilated,,,ENVIRONMENT,,,,,ClassOfSpatialLocation,MULTI SUBJECT AREA,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRY_CELL_BATTERY,2707,DRY CELL BATTERY,,,"A <DRY CELL BATTERY> is an <ELECTRIC BATTERY> that uses an immobilized electrolyte paste, with only enough moisture to allow current to flow. It can operate in any orientation without spilling, as it contains no free liquid, making it suitable for portable equipment",IEV 482-04-14,,ELECTRIC BATTERY,,,,,ClassOfInanimatePhysicalObject,ELECTRICAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRY_CHEMICAL_EXTINGUISHER,12778,DRY CHEMICAL EXTINGUISHER,,,A <DRY CHEMICAL EXTINGUISHER> is a <FIRE EXTINGUISHER> thay fights fire by ejecting dry chemicals,"NORSOK CAD symbol libraries, Z-CR-004, draft 3, October 1996: SFI018",,FIRE EXTINGUISHER,,,,,ClassOfInanimatePhysicalObject,PROTECTION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRY_CHEMICAL_FIXED_UNIT,12779,DRY CHEMICAL FIXED UNIT,,,A <DRY CHEMICAL FIXED UNIT> is a <DRY CHEMICAL EXTINGUISHER> that is fixed at a location,"NORSOK CAD symbol libraries, Z-CR-004, draft 3, October 1996: SFI017",,DRY CHEMICAL EXTINGUISHER,,,,,ClassOfInanimatePhysicalObject,PROTECTION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRY_CHEMICAL_HOSE_REEL,12780,DRY CHEMICAL HOSE REEL,,,A <DRY CHEMICAL HOSE REEL> is a <HOSE REEL> that can distribute dry chemicals for fire fighting.,"NORSOK CAD symbol libraries, Z-CR-004, draft 3, October 1996: SFI053",,HOSE REEL,,,,,ClassOfInanimatePhysicalObject,ELECTRICAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRY_CLEANING,637,DRY CLEANING,,,<DRY CLEANING> is the <Activity> of cleaning fabrics with substantially nonaqueous organic solvents,,,Activity,,,,,ClassOfActivity,ACTIVITY OR EVENT,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRY_COOLING_SYSTEM,12781,DRY COOLING SYSTEM,,,A <DRY COOLING SYSTEM> is an <ARTEFACT> and a <COOLING SYSTEM> where cooling water is recirculated in a closed circuit and waste heat is dissipated from the cooling water to air via convection in a heat exchanger,,,ARTEFACT,COOLING SYSTEM,,,,ClassOfInanimatePhysicalObject,"HEATERS, COOLERS AND HEAT TRANSFER",,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRY_COOLING_TOWER,3740,DRY COOLING TOWER,,,"A <DRY COOLING TOWER> is a <COOLING TOWER> and an <INDIRECT CONTACT HEAT EXCHANGER> where, by full utilization of dry surface coil sections, no direct contact (and no evaporation) occurs between air and water; hence the water is cooled totally by sensible heat transfer",IEC 50-602-02-58,,COOLING TOWER,INDIRECT CONTACT HEAT EXCHANGER,,,,ClassOfInanimatePhysicalObject,"HEATERS, COOLERS AND HEAT TRANSFER",,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRY_CYLINDER_LINER,12782,DRY CYLINDER LINER,,,A <DRY CYLINDER LINER> is a <CYLINDER LINER> that is not in contact with the cooling water.,,,CYLINDER LINER,,,,,ClassOfInanimatePhysicalObject,ROTATING EQUIPMENT,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRY_DOCK,26454,DRY DOCK,,,A <DRY DOCK> is a <STRUCTURE(mechanical)> able to contain a ship and to be drained or lifted so as to leave the ship free of water with all parts of the hull accessible for maintenance and/or repair,,,STRUCTURE(mechanical),,,,,ClassOfInanimatePhysicalObject,ROTATING EQUIPMENT,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRY_GAS,12783,DRY GAS,,,"<DRY GAS> is <NATURAL GAS> that occurs in the absence of condensate or liquid hydrocarbons, or gas that has had condensable hydrocarbons removed",Schlumberger Oilfield Glossary,,NATURAL GAS,,,,,ClassOfCompound,MATERIAL AND MATTER,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRY_GAS_SEAL,12784,DRY GAS SEAL,,,A <DRY GAS SEAL> is a <COMPRESSOR OR EXPANDER SEAL> that is intended to seal a compressor or expander by means of dry gas. The gas is either filtered discharged process gas or a clean sealing gas.,,,COMPRESSOR OR EXPANDER SEAL,,,,,ClassOfInanimatePhysicalObject,ROTATING EQUIPMENT,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRY_GAS_SEAL_LOCK_NUT,12785,DRY GAS SEAL LOCK NUT,,,A <DRY GAS SEAL LOCK NUT> is a <LOCK NUT ASSEMBLY> that fastens a dry gas seal cartridge to a shaft,,,LOCK NUT ASSEMBLY,,,,,ClassOfInanimatePhysicalObject,ROTATING EQUIPMENT,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRY_LINING,12786,DRY LINING,,,A <DRY LINING> is an <ARTEFACT> and a <LINING> at the inner surface of a wall,,,ARTEFACT,LINING,,,,ClassOfInanimatePhysicalObject,MULTI SUBJECT AREA,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRY_POINT,5824,DRY POINT,,,A <DRY POINT> is a <TEMPERATURE> that is defined in ISO 1998 def. 2-004,,,TEMPERATURE,,,,,SinglePropertyDimension,PROPERTY AND STATUS,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRY_POWDER_FIRE_EXTINGUISHER,12787,DRY POWDER FIRE EXTINGUISHER,,,A <DRY POWDER FIRE EXTINGUISHER> is a <FIRE EXTINGUISHER> using dry powder of some kind to extinguish fire,,,FIRE EXTINGUISHER,,,,,ClassOfInanimatePhysicalObject,PROTECTION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRY_RUNNING_SEAL,7603,DRY RUNNING SEAL,,,A <DRY RUNNING SEAL> is a <MECHANICAL SEAL> that is a main or back-up seal operating without liquid lubrication between its faces.,,,MECHANICAL SEAL,,,,,ClassOfInanimatePhysicalObject,ROTATING EQUIPMENT,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRY_TYPE_TRANSFORMER,2709,DRY TYPE TRANSFORMER,,,A <DRY TYPE TRANSFORMER> is a <POWER TRANSFORMER> of which the magnetic circuit and windings are not immersed in an insulating liquid,IEV 421-01-16,,POWER TRANSFORMER,,,,,ClassOfInanimatePhysicalObject,ELECTRICAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRY_WEIGHT,5825,DRY WEIGHT,,,A <DRY WEIGHT> is a <WEIGHT> of an object excluding any operating or process fluids in it or moisture in or on it,,,WEIGHT,,,,,SinglePropertyDimension,PROPERTY AND STATUS,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRY_WELL,12788,DRY WELL,,,A <DRY WELL> is an <ARTEFACT> and a <WELL> with a <DRY> <Status> and been drilled and not found hydrocarbons,,,ARTEFACT,DRY,WELL,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRYER,3739,DRYER,DRYER,,A <DRYER> is a <FunctionalObject> that has a capability of <DRYING>,,"A drier often works by heating, but sometimes by absoption or mechanical extraction such as in a centrifuge or mangle.",FunctionalObject,,,,,ClassOfFunctionalObject,MULTI SUBJECT AREA,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRYING,638,DRYING,,,<DRYING> is the <Activity> of making or becoming dry,,,Activity,,,,,ClassOfActivity,ACTIVITY OR EVENT,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRYING_CHAMBER,12789,DRYING CHAMBER,,,A <DRYING CHAMBER> is a <CHAMBER> and a <DRYER> that is used whenever a particularly low level of humidity is required,,,CHAMBER,DRYER,,,,ClassOfInanimatePhysicalObject,MULTI SUBJECT AREA,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DRY-TYPE_REACTOR,2708,DRY-TYPE REACTOR,,,A <DRY-TYPE REACTOR> is an <ELECTRICAL REACTOR> of which the magnetic circuit and winding are not immersed in an insulating liquid,IEV 421-01-17,,ELECTRICAL REACTOR,,,,,ClassOfInanimatePhysicalObject,ELECTRICAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DTP_POINT,12790,DTP POINT,,,A <DTP POINT> is a <PropertyQuantification>  of 1/72 of an <INCH> that is the minimum size in <TYPOGRAPHY>,,,PropertyQuantification,,,,,Scale,UOM (SCALE),,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DTS_FIBRE_OPTIC_POD,12791,DTS FIBRE OPTIC POD,DISTRIBUTED TEMPERATURE SENSING FIBRE OTIC POD,,A <DTS FIBRE OPTIC POD> is a <FIBRE OPTIC POD> for use in a Distributed Temperature Sensing (DTS) system,,,FIBRE OPTIC POD,,,,,ClassOfInanimatePhysicalObject,ELECTRICAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DUAL_ACTIVE_MAGNETIC_THRUST_BEARING,7604,DUAL ACTIVE MAGNETIC THRUST BEARING,,,A <DUAL ACTIVE MAGNETIC THRUST BEARING> is a <THRUST BEARING> and a <MAGNETIC BEARING>  that consists of two opposing magnetic bearings to provide double acting response,ICAAMC,,MAGNETIC BEARING,THRUST BEARING,,,,ClassOfInanimatePhysicalObject,ROTATING EQUIPMENT,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DUAL_AGENT_HOSE_REEL,12792,DUAL AGENT HOSE REEL,,,A <DUAL AGENT HOSE REEL> is a <HOSE REEL> capable of conveying two fire extuinguish media.,"NORSOK CAD symbol libraries, Z-CR-004, draft 3, October 1996 : PFP008",,HOSE REEL,,,,,ClassOfInanimatePhysicalObject,ELECTRICAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DUAL_AGENT_PREMIX_HOSE_REEL,12793,DUAL AGENT PREMIX HOSE REEL,,,A <DUAL AGENT PREMIX HOSE REEL> is a <HOSE REEL> where two fire extuinguish mediias are mixed prior to entering the fire hose.,"NORSOK CAD symbol libraries, Z-CR-004, draft 3, October 1996: SFI022",,HOSE REEL,,,,,ClassOfInanimatePhysicalObject,ELECTRICAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DUAL_DISC_SWING_CHECK_VALVE,10241,DUAL DISC SWING CHECK VALVE,,,"A <DUAL DISC SWING CHECK VALVE> is a <SWING CHECK VALVE> that is equipped with two half discs mounted on a shaft transverse to the center of the valve. The discs respond automatically to the fluid flow, permitting fluid to flow in one direction only",,"The discs respond automatically to the fluid flow,  permitting fluid to flow in one direction only.",SWING CHECK VALVE,,,,,ClassOfInanimatePhysicalObject,VALVE CLASSES,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DUAL_ELEVATOR_CLAMP,12795,DUAL ELEVATOR CLAMP,,,A <DUAL ELEVATOR CLAMP> is an <ELEVATOR CLAMP> that is an elevator design to handle dual pipes.,Illlustrated Petroleum ref. Dict.,,ELEVATOR CLAMP,,,,,ClassOfInanimatePhysicalObject,CONNECTION MATERIAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DUAL_FUEL_BURNER_ELEMENT,12796,DUAL FUEL BURNER ELEMENT,,,"A <DUAL FUEL BURNER ELEMENT> is an <ARTEFACT> and a <BURNER> that consists of two burners, and is designed to burn <FUEL OIL>",,,ARTEFACT,BURNER,,,,ClassOfInanimatePhysicalObject,STATIC EQUIPMENT,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DUAL_FUEL_COMBUSTION_ENGINE,12797,DUAL FUEL COMBUSTION ENGINE,,,"A <DUAL FUEL COMBUSTION ENGINE> is an <INTERNAL COMBUSTION ENGINE> that has a dual fuel system, i.e. it can e.g. run on either diesel or gas.",,,INTERNAL COMBUSTION ENGINE,,,,,ClassOfInanimatePhysicalObject,ROTATING EQUIPMENT,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DUAL_MECHANICAL_SEAL,7606,DUAL MECHANICAL SEAL,OPPOSED DOUBLE MECHANICAL SEAL BACK TO BACK MECHANICAL SEAL,,A <DUAL MECHANICAL SEAL> is a <MECHANICAL SEAL> with two sealing faces mounted back to back and with a clean buffer fluid kept circulated in between at a higher pressure than the pump suction pressure (stuffing box pressure). The buffer fluid secures a clean lubricating film between the sliding faces. Buffer fluid leakage across the seal faces has to be compensated.,,Dual mechanical seals can be delivered with or without Pumping Ring (screw).,MECHANICAL SEAL,,,,,ClassOfInanimatePhysicalObject,ROTATING EQUIPMENT,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DUAL_MECHANICAL_SEAL_WITH_PUMPING_RING,12798,DUAL MECHANICAL SEAL WITH PUMPING RING,,,A <DUAL MECHANICAL SEAL WITH PUMPING RING> is a <DUAL MECHANICAL SEAL> where a pumping ring is mounted between the two seals to boost the circulation of buffer fluid.,,,DUAL MECHANICAL SEAL,,,,,ClassOfInanimatePhysicalObject,ROTATING EQUIPMENT,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DUAL_MECHANICAL_SEAL_WITHOUT_PUMPING_RING,12799,DUAL MECHANICAL SEAL WITHOUT PUMPING RING,,,A <DUAL MECHANICAL SEAL WITHOUT PUMPING RING> is a <DUAL MECHANICAL SEAL> without a internal pumping ring between the seals. The circulation of buffer fluid is taken care of by an external system.,,,DUAL MECHANICAL SEAL,,,,,ClassOfInanimatePhysicalObject,ROTATING EQUIPMENT,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DUAL_PLATE_WAFER_CHECK_VALVE,10242,DUAL PLATE WAFER CHECK VALVE,,,"A <DUAL PLATE WAFER CHECK VALVE> is a <WAFER CHECK VALVE> that is equipped with two half discs mounted on a shaft transverse to the center of the valve. The discs respond automatically to the fluid flow, permitting fluid to flow in one direction only",,"The discs respond automatically to the fluid flow,  permitting fluid to flow in one direction only.",WAFER CHECK VALVE,,,,,ClassOfInanimatePhysicalObject,VALVE CLASSES,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DUAL_PLATE_WAFER_CHECK_VALVE_BODY_LONG_PATTERN,12801,DUAL PLATE WAFER CHECK VALVE BODY LONG PATTERN,,,A <DUAL PLATE WAFER CHECK VALVE BODY LONG PATTERN> is a <SWING CHECK VALVE BODY> and  <WAFER CHECK VALVE BODY> that is made for a dual plate wafer check valve of the long pattern type,,,SWING CHECK VALVE BODY,WAFER CHECK VALVE BODY,,,,ClassOfInanimatePhysicalObject,VALVE CLASSES,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DUAL_PLATE_WAFER_CHECK_VALVE_LONG_PATTERN,10243,DUAL PLATE WAFER CHECK VALVE LONG PATTERN,,,"A <DUAL PLATE WAFER CHECK VALVE LONG PATTERN> is a <DUAL DISC SWING CHECK VALVE> and a <WAFER CHECK VALVE> that is equipped with fluid flow swing open dual discs/plates, and has long pattern design",Ref. API 6D.,,DUAL DISC SWING CHECK VALVE,WAFER CHECK VALVE,,,,ClassOfInanimatePhysicalObject,VALVE CLASSES,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DUAL_SOLENOID_ACTUATOR,4352,DUAL SOLENOID ACTUATOR,,,"A <DUAL SOLENOID ACTUATOR> is a <SOLENOID ACTUATOR> with two solenoids that are energized one at a time, each causing a move in an opposite direction","NORSOK CAD symbol libraries, Z-CR-004, draft 3, October 1996: POP015",,SOLENOID ACTUATOR,,,,,ClassOfInanimatePhysicalObject,INSTRUMENTATION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DUAL_TUBING_HANGER,4981,DUAL TUBING HANGER,,,A <DUAL TUBING HANGER> is a <TUBING HANGER> that holds two tubing strings.,,,TUBING HANGER,,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DUBLIN_CORE,26455,DUBLIN CORE,,,<DUBLIN CORE> is an <ASSOCIATION STANDARD> for metadata for search engine programs.,,,ASSOCIATION STANDARD,,,,,ClassOfInformationObject,DOCUMENT AND (RE)PRESENTATION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/DUBNIUM,12803,DUBNIUM,,,A <DUBNIUM> is an <Atom> and a <CHEMICAL ELEMENT> with symbol Db and atomic number 105. Earlier referred to as Hahnium. It is a transition metal,,"Standard state:  solid     Colour:               Discoverer:      Nuclear Institute Dubna/and U. California     Date discovered:      Discovered at:   USSR, United States     Meaning of name: Otto Hahn",Atom,CHEMICAL ELEMENT,,,,ClassOfAtom,MATERIAL AND MATTER,,,,,,,,,,,,,,,,,,,,,
